sample_name,Abiotrophia defectiva,Abiotrophia sp. HMSC24B09,Acidovorax delafieldii,Acinetobacter baumannii,Acinetobacter haemolyticus,Acinetobacter johnsonii,Acinetobacter junii,Actinobacillus pleuropneumoniae,Actinobacillus porcitonsillarum,Actinobacillus ureae,Actinobaculum sp. oral taxon 183,Actinomyces cardiffensis,Actinomyces dentalis,Actinomyces denticolens,Actinomyces georgiae,Actinomyces gerencseriae,Actinomyces graevenitzii,Actinomyces johnsonii,Actinomyces massiliensis,Actinomyces meyeri,Actinomyces naeslundii,Actinomyces odontolyticus,Actinomyces oris,Actinomyces sp. HMSC035G02,Actinomyces sp. HMSC062G12,Actinomyces sp. HMSC075C01,Actinomyces sp. HMSC08A09,Actinomyces sp. HPA0247,Actinomyces sp. ICM39,Actinomyces sp. ICM47,Actinomyces sp. ICM54,Actinomyces sp. ICM58,Actinomyces sp. Marseille-P2825,Actinomyces sp. Marseille-P2985,Actinomyces sp. S6-Spd3,Actinomyces sp. oral taxon 170,Actinomyces sp. oral taxon 171,Actinomyces sp. oral taxon 172,Actinomyces sp. oral taxon 175,Actinomyces sp. oral taxon 178,Actinomyces sp. oral taxon 180,Actinomyces sp. oral taxon 181,Actinomyces sp. oral taxon 414,Actinomyces sp. oral taxon 448,Actinomyces sp. oral taxon 848,Actinomyces sp. oral taxon 849,Actinomyces sp. oral taxon 877,Actinomyces sp. ph3,Actinomyces sp. pika_113,Actinomyces timonensis,Actinomyces viscosus,Actinomycetaceae bacterium BA112,Aggregatibacter actinomycetemcomitans,Aggregatibacter aphrophilus,Aggregatibacter segnis,Aggregatibacter sp. oral taxon 458,Alicycliphilus denitrificans,Alistipes finegoldii,Alistipes sp. AL-1,Alloprevotella rava,Alloprevotella tannerae,Alloscardovia omnicolens,Alloscardovia sp. HMSC034E08,Alysiella crassa,Anaerococcus lactolyticus,Anaerococcus sp. HMSC065G05,Anaerococcus vaginalis,Anaeroglobus geminatus,Anaerolineaceae bacterium oral taxon 439,Anaerosphaera sp. HMSC064C01,Anaerosporobacter mobilis,Anaerostipes hadrus,Arcanobacterium urinimassiliense,Atopobium deltae,Atopobium parvulum,Atopobium rimae,Atopobium sp. BS2,Atopobium sp. HMSC064B08,Atopobium sp. ICM42b,Atopobium sp. oral taxon 199,Atopobium sp. oral taxon 810,Atopobium vaginae,Avibacterium paragallinarum,Bacillus megaterium,Bacillus mycoides,Bacillus phage Stitch,Bacillus siamensis,Bacillus velezensis,Bacteroidales bacterium KA00251,Bacteroidales bacterium KA00344,Bacteroides caecimuris,Bacteroides coprophilus,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides heparinolyticus,Bacteroides massiliensis,Bacteroides pyogenes,Bacteroides sp. 3_1_13,Bacteroides sp. 3_1_40A,Bacteroides sp. D22,Bacteroides sp. HMSC067B03,Bacteroides sp. HMSC068A09,Bacteroides stercoris,Bacteroides thetaiotaomicron,Bacteroides zoogleoformans,Bacteroidetes bacterium oral taxon 272,Bacteroidetes oral taxon 274,Bifidobacterium dentium,Bifidobacterium longum,Bifidobacterium sp. MSTE12,Blastocystis hominis,Blastomonas sp. CCH8-A3,Bordetella petrii,Bordetella trematum,Bubaline alphaherpesvirus 1,Bulleidia extructa,Burkholderia cepacia,Butyrivibrio fibrisolvens,Caenorhabditis briggsae,Campylobacter concisus,Campylobacter curvus,Campylobacter gracilis,Campylobacter rectus,Campylobacter showae,Campylobacter sp. 10_1_50,Campylobacter sp. FOBRC14,Candida albicans,Candida orthopsilosis,Candidatus Gracilibacteria bacterium HOT-871,Candidatus Saccharibacteria oral taxon TM7x,Capnocytophaga gingivalis,Capnocytophaga granulosa,Capnocytophaga haemolytica,Capnocytophaga leadbetteri,Capnocytophaga ochracea,Capnocytophaga sp. CM59,Capnocytophaga sp. ChDC OS43,Capnocytophaga sp. oral taxon 323,Capnocytophaga sp. oral taxon 324,Capnocytophaga sp. oral taxon 326,Capnocytophaga sp. oral taxon 329,Capnocytophaga sp. oral taxon 332,Capnocytophaga sp. oral taxon 335,Capnocytophaga sp. oral taxon 336,Capnocytophaga sp. oral taxon 338,Capnocytophaga sp. oral taxon 380,Capnocytophaga sp. oral taxon 412,Capnocytophaga sp. oral taxon 863,Capnocytophaga sp. oral taxon 864,Capnocytophaga sp. oral taxon 878,Capnocytophaga sputigena,Cardiobacterium hominis,Cardiobacterium valvarum,Catonella morbi,Caviibacter abscessus,Centipeda periodontii,Chryseobacterium indologenes,Circoviridae sp.,Citrobacter sp. AATXR,Clostridioides difficile,Clostridium sp. D5,Clostridium sp. M62/1,Colletotrichum gloeosporioides,Collinsella tanakaei,Coriobacteriaceae bacterium 68-1-3,Corynebacterium argentoratense,Corynebacterium durum,Corynebacterium kroppenstedtii,Corynebacterium matruchotii,Corynebacterium propinquum,Corynebacterium pseudogenitalium,Corynebacterium pyruviciproducens,Corynebacterium sp. HMSC071B10,Corynebacterium striatum,Corynebacterium tuberculostearicum,Cowpox virus,Criibacterium bergeronii,Cryptobacterium curtum,Cutibacterium acnes,Cutibacterium avidum,Cutibacterium granulosum,Dialister invisus,Dialister micraerophilus,Dialister pneumosintes,Dietzia papillomatosis,Dietzia sp. HMSC21D01,Dolosigranulum pigrum,Dorea formicigenerans,Dorea longicatena,Eggerthia catenaformis,Eikenella corrodens,Eikenella sp. HMSC061C02,Eikenella sp. NML130454,Entamoeba dispar,Entamoeba nuttalli,Enterococcus columbae,Enterococcus faecalis,Enterococcus faecium,Enterococcus sp. HMSC05C03,Erysipelothrix rhusiopathiae,Escherichia coli,Eubacterium ramulus,Ewingella americana,Faecalibacterium prausnitzii,Fenollaria timonensis,Filifactor alocis,Frog virus 3,Fusobacterium hwasookii,Fusobacterium massiliense,Fusobacterium mortiferum,Fusobacterium necrophorum,Fusobacterium nucleatum,Fusobacterium periodonticum,Fusobacterium sp. CM1,Fusobacterium sp. CM21,Fusobacterium sp. CM22,Fusobacterium sp. HMSC064B11,Fusobacterium sp. HMSC064B12,Fusobacterium sp. HMSC073F01,Fusobacterium sp. OBRC1,Fusobacterium sp. oral taxon 370,Gallibacterium genomosp. 1,Gardnerella sp. 30-4,Gardnerella vaginalis,Gemella bergeri,Gemella haemolysans,Gemella morbillorum,Gemella sanguinis,Gemella sp. oral taxon 928,Gordonia jacobaea,Gordonia sp. QH-11,Gordonibacter urolithinfaciens,Granulicatella adiacens,Granulicatella elegans,Granulicatella sp. HMSC30F09,Granulicatella sp. HMSC31F03,Haemophilus aegyptius,Haemophilus haemolyticus,Haemophilus influenzae,Haemophilus parahaemolyticus,Haemophilus parainfluenzae,Haemophilus paraphrohaemolyticus,Haemophilus pittmaniae,Haemophilus sp. C1,Haemophilus sp. CCUG 60358,Haemophilus sp. CCUG 66565,Haemophilus sp. HMSC061E01,Haemophilus sp. HMSC068C11,Haemophilus sp. HMSC073C03,Haemophilus sp. HMSC61B11,Haemophilus sp. HMSC71H05,Haemophilus sp. oral taxon 036,Haemophilus sp. oral taxon 851,Haemophilus sputorum,Helicobacter bizzozeronii,Histophilus somni,Holdemanella biformis,Human betaherpesvirus 6A,Johnsonella ignava,Kingella denitrificans,Kingella kingae,Kingella oralis,Kingella sp. Sch538,Klebsiella pneumoniae,Kocuria kristinae,Lachnoanaerobaculum saburreum,Lachnoanaerobaculum sp. ICM7,Lachnoanaerobaculum sp. MSX33,Lachnoanaerobaculum sp. OBRC5-5,Lachnoanaerobaculum umeaense,Lachnospira pectinoschiza,Lachnospiraceae bacterium oral taxon 082,Lachnospiraceae bacterium oral taxon 500,Lactobacillus fermentum,Lactobacillus gasseri,Lactobacillus helveticus,Lactobacillus iners,Lactobacillus ingluviei,Lactobacillus panis,Lactobacillus reuteri,Lactobacillus rhamnosus,Lactobacillus rossiae,Lactobacillus salivarius,Lactobacillus sp. HMSC056D05,Lactococcus chungangensis,Lactococcus lactis,Lautropia mirabilis,Leptotrichia buccalis,Leptotrichia goodfellowii,Leptotrichia hofstadii,Leptotrichia hongkongensis,Leptotrichia shahii,Leptotrichia sp. Marseille-P3007,Leptotrichia sp. oral taxon 212,Leptotrichia sp. oral taxon 215,Leptotrichia sp. oral taxon 225,Leptotrichia sp. oral taxon 498,Leptotrichia sp. oral taxon 847,Leptotrichia sp. oral taxon 879,Leptotrichia trevisanii,Leptotrichia wadei,Leucobacter chironomi,Levyella massiliensis,Mageeibacillus indolicus,Malassezia globosa,Malassezia restricta,Mannheimia haemolytica,Megasphaera genomosp. type_1,Megasphaera micronuciformis,Megasphaera sp. BV3C16-1,Mesorhizobium sp. UASWS1009,Methylobacterium phyllosphaerae,Methylobacterium sp. UNCCL110,Methylobacterium sp. XJLW,Mobiluncus curtisii,Mogibacterium diversum,Mogibacterium sp. CM50,Mogibacterium sp. Marseille-P3115,Mogibacterium timidum,Morococcus cerebrosus,Mycobacterium chelonae,Mycobacterium gordonae,Mycobacterium shigaense,Mycobacterium sp. 1554424.7,Mycoplasma hominis,Mycoplasma orale,Mycoplasma pullorum,Mycoplasma salivarium,Necator americanus,Negativicoccus massiliensis,Neglecta timonensis,Neisseria bacilliformis,Neisseria cinerea,Neisseria elongata,Neisseria flavescens,Neisseria gonorrhoeae,Neisseria lactamica,Neisseria macacae,Neisseria meningitidis,Neisseria mucosa,Neisseria polysaccharea,Neisseria sicca,Neisseria sp. GT4A_CT1,Neisseria sp. HMSC03D10,Neisseria sp. HMSC055H02,Neisseria sp. HMSC056A03,Neisseria sp. HMSC056A04,Neisseria sp. HMSC058F07,Neisseria sp. HMSC059F02,Neisseria sp. HMSC061B04,Neisseria sp. HMSC061E12,Neisseria sp. HMSC061H08,Neisseria sp. HMSC063B05,Neisseria sp. HMSC064D07,Neisseria sp. HMSC064E01,Neisseria sp. HMSC064F04,Neisseria sp. HMSC065C04,Neisseria sp. HMSC065D04,Neisseria sp. HMSC066H01,Neisseria sp. HMSC068C04,Neisseria sp. HMSC069H12,Neisseria sp. HMSC070A01,Neisseria sp. HMSC070H10,Neisseria sp. HMSC071A01,Neisseria sp. HMSC072C05,Neisseria sp. HMSC072F04,Neisseria sp. HMSC073B07,Neisseria sp. HMSC073G10,Neisseria sp. HMSC074B07,Neisseria sp. HMSC075C10,Neisseria sp. HMSC075C12,Neisseria sp. HMSC077D05,Neisseria sp. HMSC078C12,Neisseria sp. HMSC15G01,Neisseria sp. HMSC31F04,Neisseria sp. HMSC70E02,Neisseria sp. KEM232,Neisseria sp. oral taxon 014,Neisseria sp. oral taxon 020,Neisseria subflava,Nitrospira defluvii,Ochrobactrum anthropi,Odoribacter splanchnicus,Olsenella profusa,Olsenella sp. KHD7,Olsenella sp. oral taxon 807,Olsenella uli,Orgyia pseudotsugata multiple nucleopolyhedrovirus,Oribacterium asaccharolyticum,Oribacterium parvum,Oribacterium sinus,Oribacterium sp. oral taxon 078,Oribacterium sp. oral taxon 108,Ottowia sp. oral taxon 894,Paprika mild mottle virus,Parabacteroides distasonis,Parabacteroides merdae,Paraprevotella clara,Parascardovia denticolens,Parvimonas micra,Parvimonas sp. KA00067,Parvimonas sp. oral taxon 110,Parvimonas sp. oral taxon 393,Pasteurella bettyae,Pasteurella multocida,Penicillium expansum,Pepper mild mottle virus,Peptoanaerobacter stomatis,Peptoniphilus duerdenii,Peptoniphilus grossensis,Peptoniphilus indolicus,Peptoniphilus lacrimalis,Peptoniphilus sp. BV3C26,Peptoniphilus sp. oral taxon 375,Peptostreptococcaceae bacterium AS15,Peptostreptococcaceae bacterium oral taxon 113,Peptostreptococcus anaerobius,Peptostreptococcus sp. MV1,Peptostreptococcus stomatis,Persea americana chrysovirus,Photobacterium phosphoreum,Porphyrobacter donghaensis,Porphyromonadaceae bacterium COT-184 OH4590,Porphyromonas asaccharolytica,Porphyromonas bennonis,Porphyromonas canoris,Porphyromonas catoniae,Porphyromonas endodontalis,Porphyromonas gingivalis,Porphyromonas gulae,Porphyromonas somerae,Porphyromonas sp. HMSC065F10,Porphyromonas sp. KLE 1280,Porphyromonas sp. oral taxon 278,Porphyromonas sp. oral taxon 279,Porphyromonas uenonis,Prevotella amnii,Prevotella aurantiaca,Prevotella baroniae,Prevotella bergensis,Prevotella bivia,Prevotella bryantii,Prevotella buccae,Prevotella buccalis,Prevotella conceptionensis,Prevotella corporis,Prevotella dentalis,Prevotella denticola,Prevotella disiens,Prevotella enoeca,Prevotella falsenii,Prevotella fusca,Prevotella histicola,Prevotella ihumii,Prevotella intermedia,Prevotella jejuni,Prevotella loescheii,Prevotella maculosa,Prevotella marshii,Prevotella melaninogenica,Prevotella micans,Prevotella multiformis,Prevotella multisaccharivorax,Prevotella nanceiensis,Prevotella nigrescens,Prevotella oralis,Prevotella oris,Prevotella oulorum,Prevotella pallens,Prevotella pleuritidis,Prevotella saccharolytica,Prevotella salivae,Prevotella scopos,Prevotella shahii,Prevotella sp. 109,Prevotella sp. BV3P1,Prevotella sp. C561,Prevotella sp. DNF00663,Prevotella sp. F0091,Prevotella sp. HJM029,Prevotella sp. HMSC069G02,Prevotella sp. HMSC073D09,Prevotella sp. HMSC077E09,Prevotella sp. HUN102,Prevotella sp. ICM33,Prevotella sp. KHD1,Prevotella sp. MSX73,Prevotella sp. P4-65,Prevotella sp. P5-125,Prevotella sp. S7 MS 2,Prevotella sp. S7-1-8,Prevotella sp. oral taxon 299,Prevotella sp. oral taxon 306,Prevotella sp. oral taxon 317,Prevotella sp. oral taxon 472,Prevotella sp. oral taxon 473,Prevotella timonensis,Prevotella veroralis,Prevotellaceae bacterium Marseille-P2826,Propionibacterium acidifaciens,Propionimicrobium lymphophilum,Propionimicrobium sp. BV2F7,Proteus phage vB_PmiS-TH,Pseudopropionibacterium propionicum,Pseudoramibacter alactolyticus,Ralstonia insidiosa,Ralstonia mannitolilytica,Ralstonia pickettii,Ralstonia sp. MD27,Rhodococcus erythropolis,Rodentibacter genomosp. 1,Rodentibacter pneumotropicus,Rodentibacter ratti,Rodentibacter trehalosifermentans,Roseburia faecis,Rothia aeria,Rothia dentocariosa,Rothia mucilaginosa,Rothia sp. HMSC036D11,Rothia sp. HMSC058E10,Rothia sp. HMSC061C12,Rothia sp. HMSC061D12,Rothia sp. HMSC061E04,Rothia sp. HMSC062F03,Rothia sp. HMSC062H08,Rothia sp. HMSC064D08,Rothia sp. HMSC064F07,Rothia sp. HMSC065B04,Rothia sp. HMSC065C03,Rothia sp. HMSC065C12,Rothia sp. HMSC065D02,Rothia sp. HMSC065G12,Rothia sp. HMSC066G02,Rothia sp. HMSC066G07,Rothia sp. HMSC066H02,Rothia sp. HMSC067H10,Rothia sp. HMSC068E02,Rothia sp. HMSC068F09,Rothia sp. HMSC069C01,Rothia sp. HMSC069C04,Rothia sp. HMSC069C10,Rothia sp. HMSC069D01,Rothia sp. HMSC071B01,Rothia sp. HMSC071C12,Rothia sp. HMSC071F11,Rothia sp. HMSC072B03,Rothia sp. HMSC072B04,Rothia sp. HMSC072E10,Rothia sp. HMSC073B08,Rothia sp. HMSC075F09,Rothia sp. HMSC076D04,Rothia sp. HMSC078H08,Rothia sp. HMSC08A08,Sanguibacteroides justesenii,Scardovia wiggsiae,Selenomonas artemidis,Selenomonas flueggei,Selenomonas infelix,Selenomonas noxia,Selenomonas sp. CM52,Selenomonas sp. F0473,Selenomonas sp. FOBRC6,Selenomonas sp. FOBRC9,Selenomonas sp. oral taxon 126,Selenomonas sp. oral taxon 136,Selenomonas sp. oral taxon 137,Selenomonas sp. oral taxon 138,Selenomonas sp. oral taxon 149,Selenomonas sp. oral taxon 478,Selenomonas sp. oral taxon 892,Selenomonas sp. oral taxon 920,Selenomonas sputigena,Sellimonas intestinalis,Shuttleworthia satelles,Shuttleworthia sp. MSX8B,Simonsiella muelleri,Slackia exigua,Slackia sp. CM382,Sneathia sanguinegens,Solobacterium moorei,Staphylococcus aureus,Staphylococcus capitis,Staphylococcus caprae,Staphylococcus epidermidis,Staphylococcus haemolyticus,Staphylococcus hominis,Staphylococcus pasteuri,Staphylococcus vitulinus,Staphylococcus warneri,Stenotrophomonas maltophilia,Stomatobaculum longum,Streptobacillus hongkongensis,Streptobacillus moniliformis,Streptobacillus notomytis,Streptococcus agalactiae,Streptococcus anginosus,Streptococcus australis,Streptococcus constellatus,Streptococcus cristatus,Streptococcus dysgalactiae,Streptococcus equi,Streptococcus equinus,Streptococcus gallolyticus,Streptococcus gordonii,Streptococcus himalayensis,Streptococcus infantarius,Streptococcus infantis,Streptococcus intermedius,Streptococcus lutetiensis,Streptococcus macedonicus,Streptococcus massiliensis,Streptococcus milleri,Streptococcus mitis,Streptococcus mutans,Streptococcus oralis,Streptococcus orisratti,Streptococcus parasanguinis,Streptococcus pasteurianus,Streptococcus peroris,Streptococcus phage Dp-1,Streptococcus phage IPP26,Streptococcus phage IPP27,Streptococcus phage IPP28,Streptococcus phage IPP36,Streptococcus phage IPP41,Streptococcus phage IPP43,Streptococcus phage IPP5,Streptococcus phage IPP50,Streptococcus phage IPP62,Streptococcus phage PH15,Streptococcus phage SM1,Streptococcus phage SpSL1,Streptococcus phage phi-SsUD.1,Streptococcus phage phiARI0031,Streptococcus phage phiARI0460-1,Streptococcus pneumoniae,Streptococcus porcinus,Streptococcus pseudopneumoniae,Streptococcus pseudoporcinus,Streptococcus pyogenes,Streptococcus salivarius,Streptococcus sanguinis,Streptococcus sinensis,Streptococcus sobrinus,Streptococcus sp. 1171_SSPC,Streptococcus sp. 263_SSPC,Streptococcus sp. 2_1_36FAA,Streptococcus sp. 343_SSPC,Streptococcus sp. 400_SSPC,Streptococcus sp. 449_SSPC,Streptococcus sp. A12,Streptococcus sp. ACS2,Streptococcus sp. AS14,Streptococcus sp. AS20,Streptococcus sp. BS29a,Streptococcus sp. C150,Streptococcus sp. C300,Streptococcus sp. CCH5-D3,Streptococcus sp. CCH8-C6,Streptococcus sp. CCH8-G7,Streptococcus sp. CCH8-H5,Streptococcus sp. CCUG 49591,Streptococcus sp. CM6,Streptococcus sp. CM7,Streptococcus sp. ChDC B345,Streptococcus sp. DD04,Streptococcus sp. DD10,Streptococcus sp. DD13,Streptococcus sp. F0441,Streptococcus sp. F0442,Streptococcus sp. FDAARGOS_192,Streptococcus sp. HMSC034A12,Streptococcus sp. HMSC034B03,Streptococcus sp. HMSC034E03,Streptococcus sp. HMSC034E12,Streptococcus sp. HMSC034F03,Streptococcus sp. HMSC056C01,Streptococcus sp. HMSC057G03,Streptococcus sp. HMSC061D10,Streptococcus sp. HMSC061E03,Streptococcus sp. HMSC062D07,Streptococcus sp. HMSC062H02,Streptococcus sp. HMSC063B03,Streptococcus sp. HMSC064D12,Streptococcus sp. HMSC064H09,Streptococcus sp. HMSC065C01,Streptococcus sp. HMSC065E03,Streptococcus sp. HMSC065H07,Streptococcus sp. HMSC066F01,Streptococcus sp. HMSC067H01,Streptococcus sp. HMSC068F04,Streptococcus sp. HMSC070B10,Streptococcus sp. HMSC071D03,Streptococcus sp. HMSC072C09,Streptococcus sp. HMSC072D03,Streptococcus sp. HMSC072D05,Streptococcus sp. HMSC072D07,Streptococcus sp. HMSC072G04,Streptococcus sp. HMSC073A12,Streptococcus sp. HMSC073D05,Streptococcus sp. HMSC073F11,Streptococcus sp. HMSC074B11,Streptococcus sp. HMSC074F05,Streptococcus sp. HMSC076C08,Streptococcus sp. HMSC076C09,Streptococcus sp. HMSC077D04,Streptococcus sp. HMSC077F03,Streptococcus sp. HMSC078D09,Streptococcus sp. HMSC078H03,Streptococcus sp. HMSC078H12,Streptococcus sp. HMSC10A01,Streptococcus sp. HMSC10E12,Streptococcus sp. HMSC34B10,Streptococcus sp. HPH0090,Streptococcus sp. HSISS3,Streptococcus sp. I-G2,Streptococcus sp. I-P16,Streptococcus sp. M143,Streptococcus sp. M334,Streptococcus sp. NPS 308,Streptococcus sp. NZ1587,Streptococcus sp. SK140,Streptococcus sp. SK643,Streptococcus sp. SR1,Streptococcus sp. SR4,Streptococcus sp. oral taxon 056,Streptococcus sp. oral taxon 058,Streptococcus sp. oral taxon 064,Streptococcus sp. oral taxon 071,Streptococcus sp. oral taxon 431,Streptococcus suis,Streptococcus thermophilus,Streptococcus timonensis,Streptococcus vestibularis,Streptococcus viridans,Streptococcus virus MS1,Streptomyces spectabilis,Sulfitobacter donghicola,TM7 phylum sp. oral taxon 488,Tannerella forsythia,Tannerella sp. oral taxon HOT-286,Tepidimonas fonticaldi,Thielavia terrestris,Tissierella praeacuta,Tissierellia bacterium KA00581,Tissierellia bacterium S5-A11,Tomato brown rugose fruit virus,Toxoplasma gondii,Treponema denticola,Treponema lecithinolyticum,Treponema maltophilum,Treponema medium,Treponema pedis,Treponema phagedenis,Treponema putidum,Treponema socranskii,Treponema sp. OMZ 838,Treponema succinifaciens,Treponema vincentii,Trichomonas vaginalis,Trueperella pyogenes,Tyzzerella nexilis,Vaccinia virus,Varibaculum cambriense,Varibaculum sp. Marseille-P2802,Veillonella atypica,Veillonella dispar,Veillonella montpellierensis,Veillonella parvula,Veillonella rodentium,Veillonella sp. 3_1_44,Veillonella sp. 6_1_27,Veillonella sp. ACP1,Veillonella sp. AS16,Veillonella sp. DNF00869,Veillonella sp. HPA0037,Veillonella sp. ICM51a,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 780,Veillonella tobetsuensis,Veillonellaceae bacterium DNF00626,Veillonellaceae bacterium DNF00751,Veillonellaceae bacterium Marseille-P2911,Weissella jogaejeotgali,Xanthobacter autotrophicus,[Clostridium] citroniae,[Clostridium] clostridioforme,[Clostridium] innocuum,[Clostridium] leptum,[Clostridium] scindens,[Eubacterium] brachy,[Eubacterium] fissicatena,[Eubacterium] infirmum,[Eubacterium] nodatum,[Eubacterium] saphenum,[Eubacterium] sulci,[Eubacterium] yurii,[Haemophilus] ducreyi,[Hallella] seregens,[Propionibacterium] namnetense,[Ruminococcus] torques
0,1655,5997,0,0,0,0,0,0,0,0,2204,434,505,6,450,762,2703,542,4658,0,1544,18745,2724,2578,0,1205,6160,191,4383,576,11830,380,39,186,508,460,7074,321,7874,256,90,803,133,0,0,1042,411,1078,0,4,168,0,8,435,411,170,0,0,0,86,9252,0,0,0,6,0,3,64,28,4,4,0,0,3,50,198,282,238,403,39,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4128,0,2,0,0,0,0,4,2,0,0,0,0,1639,0,162,49,546,259,12,0,0,0,22,880,98,0,2362,107,774,65,150,252,83,1277,1451,105,219,0,133,148,14,186,73,1992,4232,20,918,0,127,0,0,0,0,0,0,0,0,0,0,5952,0,1494,0,0,0,0,0,0,0,0,0,142,0,0,946,0,0,0,0,8,0,0,0,291,62,38,0,506,0,0,15,0,0,26,0,0,0,0,190,0,219,20,4,2,10059,1680,704,891,1509,730,677,0,1308,61,2,0,0,0,462,14172,37573,0,0,4,0,5671,20,8272,8189,0,144,91,0,5465,8,55,78,3698,22,6001,5992,1896,2099,5847,7,0,42,6,0,0,0,777,26,0,4074,0,147,4,721,1232,2632,2974,77,0,206,30,0,0,0,0,0,0,0,0,52,0,0,696,0,6034,0,0,0,40,2,23,1738,2256,65,4,0,0,0,104,2,0,0,0,0,0,0,130,2,0,0,0,0,0,1406,0,0,8,0,0,0,0,6,0,24,2,206,0,0,0,1448,0,3770,21,0,12,0,0,0,0,2119,1382,52,0,18,9,155,0,32,24,10,821,35,105,3780,64,61,95,20,31,0,20,188,0,93,0,68,0,0,249,16,21,70,674,58,24,6,0,40,0,0,0,0,5,638,0,0,787,122,4970,71,804,2282,0,0,0,0,0,4568,0,527,65,0,0,0,0,8,0,0,0,0,2,0,115,16,12,22,4295,0,0,0,12,0,16,0,2464,1666,10,0,9124,0,11167,996,6579,0,2,36,4,0,43,0,107,0,277,36,276,6,42,98,0,16,21,0,177,170,900,398,115,7512,0,2,3,6249,1720,11,1502,808,10021,27,79,1357,152,2,0,0,259,0,118,73,1004,336,1661,0,6898,0,26,0,0,0,0,446,139,320,567,9437,48,47,2798,0,0,0,0,2614,0,0,0,90,22,0,5,0,3,3,0,4499,15183,201380,3873,5898,6683,1463,796,1423,4668,6391,1069,3846,2324,1198,5513,2219,3463,3154,922,6033,8498,94,9163,6354,2828,2330,891,4207,4609,51,1429,251,3500,5288,5015,1802,1974,0,22,67,22,533,1180,907,0,463,0,66,259,4,27,90,124,230,45,1401,0,10,10,0,27,87,0,820,0,12,0,214,0,0,0,0,0,0,1062,14,12,0,80,905,12181,456,2039,2,0,29,0,3473,14,0,39341,3062,4,0,8,1370,167004,8,52145,0,3332,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10502,0,2330,10,0,1415,69215,9,0,5472,11425,200,18369,3913,65,3312,87,6000,1554,4778,13,16226,111,2314,497,131,12219,7504,34,19823,43,18,0,4388,530,41,32,74,16278,9,11,3462,1922,12703,3332,4032,24837,5661,4,182,2573,1526,72,7275,3094,60,5715,16184,1316,33,30180,11782,4407,0,755,16520,3619,1892,8330,1069,12635,10525,1107,8,38,447,52,201,1776,8,34724,49296,1908,8829,16446,0,9357,1186,10489,1366,8991,856,12375,5544,15290,0,179,516,7363,6071,0,0,0,8,2213,2586,0,0,4,0,0,0,10,594,696,130,113,0,0,10,194,294,0,64,0,0,0,52,0,0,1082,3219,0,6700,38,4403,4393,59,2,0,82,128,33985,0,960,0,0,0,2,0,0,6,0,0,0,334,0,2124,0,0,5300,104,0,189,3,0
